case_id,p0,p1,Y,Y_hat
C3L-03639,7.426739e-05,0.99992573,1,0
C3N-03665,0.0012331009,0.9987669,0,0
C3L-04495,0.48138255,0.51861745,1,0
C3L-01051,0.092909455,0.90709054,1,0
C3N-01716,0.00020754337,0.99979246,1,0
C3L-03632,0.92087734,0.079122685,0,0
C3L-01687,0.04790461,0.9520954,1,0
C3N-02573,0.058183312,0.9418167,1,0
C3N-03173,0.8486545,0.15134549,1,0
C3N-03173,0.9828987,0.017101305,1,0
C3N-02589,0.9692936,0.030706376,1,0
C3N-03754,0.082375646,0.91762435,1,0
C3L-02606,0.9779511,0.022048902,1,0
C3N-00512,0.5263732,0.4736268,0,0
C3L-02109,0.7821317,0.2178683,1,0
C3N-01381,0.09131801,0.908682,1,0
C3N-01012,0.0012070537,0.99879295,0,0
C3N-03086,0.3050285,0.6949715,0,0
C3L-04479,0.90652317,0.09347682,1,0
C3L-01031,0.000113368034,0.99988663,1,0
C3L-01662,0.11885989,0.8811401,0,0
C3N-00516,0.00029850006,0.9997015,1,0
C3N-04119,0.009960473,0.9900395,1,0
C3N-03670,0.85038644,0.14961356,0,0
C3L-00189,0.3532734,0.6467266,0,0
C3L-00102,0.06685078,0.9331492,1,0
C3N-03211,0.50414383,0.49585614,0,0
C3N-02590,0.18934077,0.8106592,1,0
C3N-00436,0.9947323,0.0052676764,1,0
C3L-02809,0.9985777,0.0014222795,1,0
C3N-01375,0.010733962,0.98926604,0,0
C3L-04475,0.07987177,0.9201282,1,0
C3L-02613,6.645918e-05,0.99993354,1,0
C3N-03440,0.16748303,0.83251697,0,0
C3N-02579,4.7683716e-07,0.9999995,1,0
C3L-02112,0.9042322,0.09576778,0,0
C3L-02112,0.19309282,0.8069072,0,0
C3L-04027,0.08252466,0.91747534,1,0
C3L-04027,0.87779933,0.122200646,1,0
C3L-00401,0.19092894,0.80907106,1,0
C3N-02592,0.0079315305,0.99206847,1,0
C3N-02971,0.08319557,0.91680443,1,0
C3L-00102,0.8503453,0.1496547,1,0
C3N-01167,4.5895576e-06,0.9999954,1,0
C3N-03007,0.0044085383,0.99559146,1,0
C3L-03743,0.018475711,0.9815243,1,0
C3N-02997,0.1768902,0.8231098,1,0
C3N-03190,0.005428195,0.9945718,1,0
C3L-00599,0.9127589,0.08724109,0,0
C3N-01165,0.08383703,0.91616297,1,0
C3L-04473,0.064165235,0.93583477,0,0
